Date,SPY Volume,SPY Price Change,XLV Volume,XLV Price Change,IYK Volume,IYK Price Change,DFF
2006-04-10,41496500,0.0,1887700,-0.2555910624789422,137100,-0.4275000317843802,4.78
2006-04-11,72799400,-0.9318497836650225,2293300,-1.1207204610950974,129300,-1.227444763060785,4.74
2006-04-12,43033700,0.08542439743964839,4217500,0.6148867313915899,24300,0.16975293623184448,4.78
2006-04-13,51051800,0.09332841102194042,1763700,0.32341526520051056,66300,0.0,4.82
2006-04-17,64167700,-0.13195528786844307,1521400,-0.612313870051112,374700,-0.4717131719461912,4.78
2006-04-18,92531800,1.3728411510888705,7651600,0.48418011620400614,111900,1.0813887307911285,4.72
2006-04-19,87269000,0.15296137667303725,1405900,-0.514304065756861,93300,0.46982894419627536,4.7
2006-04-20,86005500,0.09924045801527576,3495900,0.7094485649790353,96900,0.6367135189164859,4.73
2006-04-21,72342600,-0.4100599831413172,1167900,-0.795924864692773,122700,0.05588191365464328,4.74
2006-04-24,52546400,0.015283826230297098,1619700,1.173406127770536,109800,0.2424561775915134,4.77
2006-04-25,84359800,-0.5112927623553986,2743900,-0.5159625927120288,308700,0.09314642498410869,4.74
2006-04-26,67262400,-0.07663295019157669,2192300,0.09733939000649298,190500,0.7985013482729046,4.73
2006-04-27,124478600,0.8699038123127328,4469800,-0.22764227642276513,352500,0.369613742938193,4.79
2006-04-28,55854400,0.5199235693819377,2495700,1.010430247718379,1072500,-0.11040110192454607,4.86
2006-05-01,64990300,-0.8138792057969209,1018600,-0.6789557064338776,157200,-0.12903042426029332,4.84
2006-05-02,49063500,0.2824288330062204,791300,-0.1300422626788042,141600,0.4612471984319335,4.79
2006-05-03,60821300,-0.19824247952310506,2203100,-0.5890052548758254,143700,-0.07373893805308819,4.81
2006-05-04,42921400,0.21360924300260817,1475800,-2.6198051955209305,111900,-0.23986160591426717,4.83
2006-05-05,62588200,0.3559265348899661,1190000,0.48972251027496627,72300,0.27624309392263624,4.83
2006-05-08,30016700,-0.11319448015977392,3090900,0.19537936162094877,103500,0.23835533553355617,4.88
2006-05-09,29864000,0.15103232368270858,3177400,-0.4561811516395815,123000,0.05470459219341161,4.78
2006-05-10,64378200,0.10573143702949916,2280700,0.03277613897082272,99000,-0.03657158529895886,4.88
2006-05-11,80626900,-1.1772681751289835,1620600,-0.29459902764644885,105000,-1.1883070863507383,4.99
2006-05-12,91726500,-0.859156176287552,1406100,0.03291639344687934,113100,-0.5939087190372372,5.01
2006-05-15,84029300,0.5512905028265591,2248900,1.1818811944150112,121800,0.7468353388132201,5.01
2006-05-16,62137600,-0.34679178278328093,1808200,0.32467858197008026,161700,-0.18500648233142286,4.98
2006-05-17,144789500,-1.414471149677016,3359700,-0.6820428489105989,228300,-0.4105168951393372,4.96
2006-05-18,87906300,-0.895170017984612,1288500,-0.5876526473278736,145500,-0.5068406422692064,5.0
2006-05-19,124309400,0.18128398720066427,1091100,-0.6887471302066246,151200,0.11319621787196948,5.0
2006-05-22,110852800,-0.11878524009174297,873300,-0.03315649867374523,151500,0.20777294658531992,5.0
2006-05-23,92006500,-1.580438748230854,2276200,-0.7933884297520609,144300,-0.44960660265281294,4.94
2006-05-24,168405000,0.38987746658179495,1705700,0.13307053004226704,480600,1.0173323477266818,4.9
2006-05-25,78977900,0.638201239177446,531000,0.2309468898365859,51600,0.4846188347552496,5.01
2006-05-26,62989700,0.28904774193609467,1935800,0.19678255165628483,381000,0.018470065495009312,4.99
2006-05-30,72419900,-1.461282320377568,1443900,-0.6262359920896549,100200,-1.3706314968970905,5.02
2006-05-31,86926200,0.7028897322013198,1171000,0.49684993385724335,208800,-0.01864229799780676,5.05
2006-06-01,73721700,1.0598202479153747,876200,0.984578306024881,176700,0.44651159467819734,5.02
2006-06-02,91702600,-0.19342359767891684,969700,-0.06470721449369331,88800,-0.25992388154333707,4.97
2006-06-05,86105100,-1.3426487539317697,878200,-1.1056910569105687,69000,-0.9912118574448437,5.01
2006-06-06,130498600,-0.314441477198662,3027300,-0.03281916747027646,180000,-0.0189431818181954,4.99
2006-06-07,108599400,-0.8273603080179588,1461000,0.16366939979278475,322800,-1.2350411214430768,4.99
2006-06-08,204957200,0.1353702797361054,2199300,0.06529872887033737,388200,0.6285771428571455,5.02
2006-06-09,94972200,-0.7993059449247689,791500,-0.2622091117666399,71400,-0.15104208789562265,5.0
2006-06-12,95815900,-1.5014291746448032,763800,-1.0512483228893466,39600,-0.6240601243559004,5.01
2006-06-13,185688800,-0.9616898490656158,1069400,-0.3648391376451025,138300,-0.819045714285705,5.0
2006-06-14,163566400,0.5372875459878724,1023000,0.5009986472612379,171900,0.3268621544649782,5.0
2006-06-15,134057000,1.7507108128449578,975500,1.0952539361186115,46800,0.9770114942528835,5.02
2006-06-16,94253500,-0.5108141071848208,803100,-0.032984828496039044,53400,0.07573267558247593,4.94
2006-06-19,95804400,-1.3795884947434003,957800,-0.8896210873146725,37200,-0.6987705382436193,4.95
2006-06-20,65494700,0.06450608717835456,474100,-0.4980145916993731,49200,0.07604943110360364,4.92
2006-06-21,75008200,0.8145177419354839,465900,0.5676126688610066,125400,0.34038766375967555,4.91
2006-06-22,74566100,-0.39215527152033464,372300,-0.6962831564986732,105900,-0.6219261448143895,4.98
2006-06-23,54107000,0.08847422040579847,1943300,0.36825911053703,24900,0.07604943110360364,4.98
2006-06-26,37899600,0.3613272815053183,754100,-0.33366033812681445,31800,0.5511174144174737,5.03
2006-06-27,69780200,-0.879927991681817,673500,-0.7054114880752379,69600,-0.5871136363636463,5.02
2006-06-28,62368100,0.45092035669666314,481600,-0.26990554216954693,58800,-0.09517989720160328,5.06
2006-06-29,110634800,1.65335467220499,632400,0.8721939239246502,61500,1.3839015267413646,5.08
2006-06-30,54227800,-0.20385917983488183,1312400,0.46511627906975755,86100,-0.4283870287132262,5.05
2006-07-03,23914000,0.2903578435219312,313800,0.23155474694012326,407400,0.4492699279432714,5.25
2006-07-05,69653400,-0.17283447110665867,1093000,0.06611570247933744,243900,-0.1498707409117773,5.25
2006-07-06,50100300,0.18868318055071234,937700,0.629340820492198,833400,1.106943756358103,5.24
2006-07-07,81626500,-0.45601147171930223,699600,0.36303961594190304,214500,-0.13010409889249755,5.22
2006-07-10,60964100,-0.07090278760197871,1642100,-0.03275794193389984,84600,0.20417038998721457,5.24
2006-07-11,73640800,0.6318639867951694,1552700,0.06542361792606992,160800,0.7056656988487142,5.25
2006-07-12,82561300,-0.8651191370016628,677400,-0.5221899648234294,226800,-0.7935079980251675,5.27
2006-07-13,102405700,-1.1558366159227538,788700,-0.494882893265688,100500,-0.6522567899318505,5.26
2006-07-14,103242500,-0.49142029706163565,1319700,-0.6299767904509243,77400,-0.3954915030795692,5.26
2006-07-17,81159000,-0.14572620172586653,432600,0.5345806882726367,122700,0.2082506586851262,5.28
2006-07-18,122771000,0.2101705618799658,689000,0.0665114732291306,183300,0.3401474115729869,5.22
2006-07-19,133565300,1.2159784184248672,1708900,2.0205299098863923,130800,1.0150375558256544,5.23
2006-07-20,112259800,-1.0228361634276235,1092700,-0.25881591717891245,39300,-0.4283016759776506,5.24
2006-07-21,101560000,-0.958853360625599,644200,0.3239326101738802,105900,0.05616435686700401,5.23
2006-07-24,92884000,1.4223697939188311,1857600,1.3483146067415785,89400,0.8972075437164643,5.24
2006-07-25,95480700,0.5397689981004401,2366200,1.3367281985996122,260100,0.8348793908185561,5.24
2006-07-26,84525800,0.18959318080711052,1877800,0.2821316614420058,127800,0.0,5.24
2006-07-27,87257100,-0.5259836832937017,1919500,0.0,58800,-1.0073351094870797,5.27
2006-07-28,82137000,0.7399260017323148,1817000,0.3134796238244559,73800,0.6078522972132019,5.26
2006-07-31,49593100,0.14882813257627556,462400,-0.40599937539039216,40500,-0.3303964757709181,5.31
2006-08-01,65225600,-0.09423198034339733,3115000,0.0313676295911992,116700,-0.1664145679287253,5.27
2006-08-02,64770900,0.3919109516866242,633700,-0.031146419386057143,94500,-0.09175045198163356,5.25
2006-08-03,63693800,0.8481247321540619,2033400,-0.12559183673469443,56400,0.9208066298342502,5.27
2006-08-04,96294200,-0.6817516163348147,899700,-0.4068888761537129,62400,-0.5264131516865704,5.25
2006-08-07,45377300,0.0,630800,-0.12594773299748166,77100,-0.109895598357388,5.24
2006-08-08,90901300,-0.5308704982706165,1020700,-0.15743387909320447,89400,-0.07305205479451148,5.26
2006-08-09,78910600,-0.9361757415605412,739700,-0.5950516755402483,61800,-0.9475145945246941,5.25
2006-08-10,69322300,0.6241120141552879,680000,0.5389917394105335,46500,0.7358222551974577,5.24
2006-08-11,47482200,-0.12581269365122322,456200,-0.2528445086233988,54300,-0.054904832630018954,5.24
2006-08-14,57839000,-0.4074245962726193,408700,-0.15783143939393365,155700,-0.6363545917348662,5.26
2006-08-15,68143000,0.29630019493178267,651400,0.0941292722268823,93300,-0.036241392465406745,5.24
2006-08-16,71737600,0.29383697759929156,1290600,0.5624999999999991,41400,0.1988089679886024,5.17
2006-08-17,70992800,0.3472734936367698,998300,0.342133726772404,50100,-0.18027582477014034,5.2
2006-08-18,58288400,0.3840540689138326,484900,0.34161489622313806,46800,0.23376910207210905,5.25
2006-08-21,42133600,-0.038399141717563944,468900,-0.24782528648776056,105600,-0.1796604416036674,5.24
2006-08-22,60839900,0.09999999615354449,376200,0.5603985230510117,65700,0.2879805615550732,5.24
2006-08-23,66592100,-0.3226286853464438,422000,-0.1546643888237427,91800,-0.5202691065661951,5.25
2006-08-24,57983000,-0.2615670335576986,701200,0.12323167354378729,86100,0.017968750968143186,5.25
2006-08-25,41756000,0.13113159619819068,394300,0.21571339859127528,153300,-0.017968722235643046,5.25
2006-08-28,52681500,0.6016190020031962,335000,0.5529984808908818,116100,0.5029620890432407,5.25
2006-08-29,61817800,0.0689685006909234,845800,0.33567592310038724,192000,0.6802738624987249,5.23
2006-08-30,50052200,-0.16045771225100322,685700,-0.12142380453624062,168300,-0.07084484590860453,5.25
2006-08-31,37510300,-0.16049445194524387,375900,-0.3039604678443514,127800,-0.15924097664542788,5.31
2006-09-01,48794500,0.2135115160402004,2468600,0.518298796289609,516600,0.03530097149692362,5.25
2006-09-05,52348300,0.12166603762701764,805700,-0.39454020046918975,111300,-0.42334978967455383,5.26
2006-09-06,53795600,-0.45763556969235897,1378000,-0.4263063337393516,226800,-0.44342320758111764,5.21
2006-09-07,86269400,-0.11532677403241295,1418700,-0.3071314401986547,72000,-0.12492593699539258,5.23
2006-09-08,45096300,0.15374922887839146,468700,0.553165317972814,42900,0.32115256529189107,5.23
2006-09-11,68496600,0.42353534249547353,1016900,0.6418062151037106,159900,0.32010847163048844,5.24
2006-09-12,69875600,0.8655055279642279,1090100,0.8477202799794309,239400,0.9929202655808758,5.21
2006-09-13,62898400,0.4405970863005001,905700,-0.2700269864970407,76500,-0.26356880672476407,5.26
2006-09-14,57805400,0.20459911009250675,557400,0.1508265369033754,113100,0.19366374603266523,5.26
2006-09-15,76703100,-0.2645234716124907,1960100,-0.3308300751879606,1555200,-0.2976207826879889,5.25
2006-09-18,64154100,0.2655785860766979,1559700,-0.03016898099484873,210300,-0.3863072735273958,5.23
2006-09-19,92089100,-0.23463291835575792,693900,0.12070308149374603,986400,0.0,5.21
2006-09-20,75204100,0.19659357277883063,716900,0.3313252912251401,193800,0.4932218068150062,5.23
2006-09-21,88932500,-0.5580318184297596,572800,-0.6900809666918142,64800,-0.7170357144300099,5.24
2006-09-22,65966800,-0.1518926126208312,1020700,-0.33333636363635427,156900,-0.10560189516355913,5.27
2006-09-25,92299100,0.569346407632169,795700,0.06060606060607008,123600,0.10576414595451916,5.3
2006-09-26,73962700,0.8150958490566095,774200,0.09085099939429604,63300,0.7087154249214964,5.25
2006-09-27,82432200,0.18727993904862017,1074300,0.15110003022060947,58200,0.5114708994709053,5.3
2006-09-28,58597500,-0.03738821454358686,463800,-0.1810410434834435,54900,-0.29798598765946094,5.28
2006-09-29,47966600,-0.1644252578977867,575800,-0.24045987376015288,57300,-0.45662276080085373,5.34
2006-10-02,51687400,-0.34445935608219047,423200,-0.24184399988851374,53100,-0.05302756876841649,5.33
2006-10-03,73108100,0.35367748027451057,1416100,0.36385081867799424,722100,-0.47720570110256555,5.25
2006-10-04,80890500,1.2684846136300962,1627800,0.9981790381676132,157200,1.5652774813233752,5.23
2006-10-05,60505900,0.19270308616518328,1045000,0.3305288560856223,705600,0.3327478166856015,5.23
2006-10-06,64983600,0.0444594304066619,1331700,-0.6571146953404834,91200,-0.17512960026496122,5.22
2006-10-09,41176800,0.17796810479934713,806800,-0.18045413533834512,143400,0.5267673212724349,5.22
2006-10-10,56403700,0.12583123053302642,1355100,-0.5716094722256553,85200,-0.2969345185631045,5.28
2006-10-11,104071800,0.2002410323417672,736700,0.27314111462393065,80700,0.17574516387090544,5.25
2006-10-12,59158600,0.6127737308107932,890600,0.6053298848265783,146400,0.4213482850176676,5.25
2006-10-13,53944000,0.3451828629499929,3143600,-0.03016898099484873,769200,0.17541660588785696,5.21
2006-10-16,42273000,0.2343920236041111,969700,0.42372577410031886,621000,0.5262287687232896,5.28
2006-10-17,90500600,-0.04396350814125798,1388400,0.2108403550951785,173100,0.08769028718662054,5.21
2006-10-18,86848600,-0.3283691060900712,755700,0.7187840886128716,43500,0.17488458420170402,5.23
2006-10-19,64063200,0.3079397339096824,1428000,-0.029761974716982432,24600,0.1394665199023907,5.22
2006-10-20,48094500,0.0,1987400,0.7138667672179198,33600,0.017379671060266475,5.25
2006-10-23,66219900,0.6663759617219598,772700,0.5925955555555565,100500,0.8695512438572904,5.24
2006-10-24,53234900,0.43706731087607864,689200,0.0,106500,0.6069030797104729,5.24
2006-10-25,78105400,0.4428640756910174,1141500,-0.6203811297123157,82800,0.5684702842377178,5.26
2006-10-26,66843700,0.08653901380243519,2016300,0.14827698255406244,1279500,0.11930969627901003,5.23
2006-10-27,80238000,-0.5050119002596534,829900,-0.08912358882946096,102000,-0.3242355004135626,5.23
2006-10-30,49717800,0.10895975275434457,1657400,-0.1791074626865664,1237500,0.2573001891801118,5.27
2006-10-31,71274100,-0.20280581285115326,1331500,-0.44843645894061596,240000,-0.3415798579531997,5.31
2006-11-01,83005600,-0.9839386414126745,1867200,-0.5714255639097752,112500,-0.2573391662377673,5.23
2006-11-02,60693100,0.19779064529304255,1797800,0.8495236908229078,192600,0.0,5.22
2006-11-03,71346400,-0.5318066429137647,735000,-0.6906877084290586,217500,-0.6341027951618039,5.25
2006-11-06,63303300,0.8177533168496531,896900,0.8132529875526302,406800,0.6381493178234282,5.24
2006-11-07,63318900,0.2966743913894694,957800,0.8973975471133627,32100,-0.017141387293495965,5.22
2006-11-08,87517800,0.6594231884057873,2985100,-0.300117046818718,449100,0.39383218503711737,5.22
2006-11-09,95916300,-0.5970808070311832,4776400,-1.9050529180526157,72600,-0.30796577218252674,5.23
2006-11-10,48991500,0.07239467259588411,1914500,0.3707229030189249,48900,0.20555499514671186,5.23
2006-11-13,59398200,0.28948402103335713,1603300,0.7116305693069288,84600,-0.1883578734870296,5.27
2006-11-14,96704000,0.46772252667681313,2427800,1.2650416538105638,648600,0.7369202705953583,5.25
2006-11-15,76509600,0.3224166922911999,1415900,0.6408300274641249,93600,0.23776324324449633,5.29
2006-11-16,76728800,-0.04272073422498344,801400,0.4549529737654437,42600,0.2364083080040674,5.25
2006-11-17,56353800,0.3501786782766411,1078200,0.5752407076972873,519300,0.4388791060851328,5.2
2006-11-20,69174200,0.14254953365895237,1454500,-0.24082479708534726,353700,-0.06727043390514316,5.25
2006-11-21,51367900,0.10676489049878846,1509900,-0.3913335222355954,45900,0.06747469635627212,5.29
2006-11-22,45505300,0.12078010657193076,1215000,0.3024773048252383,16500,0.23580089763512818,5.26
2006-11-24,30998000,0.07843767546928647,118700,0.030299910954251087,8100,0.05054759984074252,5.24
2006-11-27,84545100,-1.3259203117046008,1512900,-0.4250151920162492,42000,-0.8474643493244578,5.32
2006-11-28,106652900,0.5642353673236655,1389200,0.39705861960546934,52500,0.22187914890532015,5.24
2006-11-29,90034900,0.7170000665591162,1137700,0.5162405101730934,638400,0.42445162010953863,5.26
2006-11-30,83994300,0.06408216940926204,1195400,0.3318129513235095,32700,0.25371616620912957,5.31
2006-12-01,126080000,-0.22059204597305043,833400,-0.21020721351974456,559800,-0.43881518987342294,5.27
2006-12-04,87813200,0.7415279857397573,1611400,0.5472818652259527,508500,0.913695385091611,5.22
2006-12-05,73374400,0.2401780197821033,1009100,0.21128885568098923,31800,0.5536912658776605,5.21
2006-12-06,53253200,-0.06343554181416944,1639600,0.24118783486209544,29700,-0.03330779702250067,5.22
2006-12-07,62857400,-0.6125431290047514,605000,-0.24052316539526952,37800,-0.06673060661448123,5.25
2006-12-08,79625500,0.20547933800468673,827600,0.27149319628999213,41700,0.083664658634524,5.25
2006-12-11,39779400,0.28991939315401133,348900,0.030036036938019327,28200,-0.2170367242564949,5.25
2006-12-12,77451600,0.02117227720838317,1067500,0.0,48000,0.2348615885827228,5.23
2006-12-13,55520200,-0.2531118681884876,720200,-0.15014715165606968,68400,-0.566665000000004,5.23
2006-12-14,64755200,0.8881953976582712,1075700,0.0,19800,0.3694307304785746,5.29
2006-12-15,70857400,-0.2103217905939381,709400,0.33033334325324426,33900,0.18388163571305896,5.27
2006-12-18,48954600,-0.4139161140551013,1903800,0.0,42900,-0.3834578064868993,5.21
2006-12-19,65023600,0.4733295554928335,1605100,0.7485029491914401,26400,0.2848592541028793,5.21
2006-12-20,41469600,-0.09839752669664747,1349000,-0.35514352307949615,76800,-0.033553690712182234,5.26
2006-12-21,48698400,-0.45688408077925646,498800,-0.11896787980273174,54000,-0.0503355696252321,5.25
2006-12-22,62069100,-0.628352870858174,275000,-0.5945303387196974,45600,-0.0841201183001395,5.24
2006-12-26,32696900,0.546839010678773,432700,0.17963172577056355,14400,0.3364653318820569,5.29
2006-12-27,39727100,0.4511172358891074,817800,0.14893952934167315,47400,0.06677629270823905,5.17
2006-12-28,37288800,-0.1404374653342445,281600,-0.11896787980273174,31500,0.0,5.25
2006-12-29,45461200,-0.30973039996806034,315900,0.14953050686394065,19800,-0.2840501110751921,5.17
2007-01-03,94807600,-0.6186326889279516,1806100,-0.5934747598375452,240600,-0.31693410118650656,5.28
2007-01-04,69620600,0.31154996279968217,1701900,0.5341246132307228,31200,0.36856424244322233,5.24
2007-01-05,76645300,-0.5589818076985505,1529200,-0.6487791212031742,72600,-0.1006761728074498,5.21
2007-01-08,71655000,0.26274320523218603,1609900,-0.05925925925926852,81600,0.13408246023542703,5.23
2007-01-09,75680100,-0.16983299369942909,934800,-0.6780631296027771,208200,0.18436975889423443,5.25
2007-01-10,72428000,0.6828787781636269,526300,0.17809736355290406,93900,0.7027037445343111,5.26
2007-01-11,54476800,0.4096637885341879,2622600,1.156237770530694,78900,0.7638641393602077,5.27
2007-01-12,55370600,0.7668034090806956,1281100,0.3806646922011774,64500,-0.18151979299407628,5.22
2007-01-16,44871300,-0.07688543693159505,651000,0.0,185700,0.2312537165510374,5.28
2007-01-17,50241400,0.11900454522906533,2826700,0.5528135162296623,120900,-0.06583703703702887,5.25
2007-01-18,68177300,-0.4400398189570296,2561300,0.11554304204340568,46800,-0.27969891411649017,5.23
2007-01-19,56973000,0.19644591956728538,1521400,0.05770851037757231,136800,0.2971228177141497,5.25
2007-01-22,60253600,-0.48228277503333916,5078500,-0.7774287359631256,82500,-0.016485907639452103,5.24
2007-01-23,54064400,0.3795923091379275,2029300,-0.34884590995083103,41100,0.29688769405678717,5.26
2007-01-24,55834700,0.6854556852104938,3488200,0.5531383145931981,145500,0.14765216422298716,5.27
2007-01-25,73583800,-1.112196572277243,3214300,-0.3762691859991082,40200,-0.6560586958812977,5.31
2007-01-26,67255600,-0.30862171452372356,2505600,-0.05839416058395073,48600,-0.3129150197628338,5.26
2007-01-29,66114600,-0.09845910263085086,1967500,-0.20437956204379645,129300,-0.09881916996045974,5.26
2007-01-30,70407600,0.3090881499506239,1187600,0.02911473500290027,45600,-0.13192777262413763,5.23
2007-01-31,91868600,0.7852450120856329,1685900,0.37811808091571325,102600,0.6104685796150608,5.33
2007-02-01,69312400,0.319116905408972,2628200,0.4328917499052353,311400,0.5405356265356187,5.29
2007-02-02,49607000,0.055276723700045875,1197600,-0.4014883969454748,101400,0.0976770291766751,5.24
2007-02-05,45705300,0.1036689724326749,3132600,-0.028790670889701785,43800,-0.04897159647405271,5.25
2007-02-06,57081300,-0.05518521035259388,2216100,-0.31673193204721256,29100,-0.22815352392688684,5.24
2007-02-07,55669700,0.06202591172911875,1572700,0.11549811967952187,40800,-0.3096007770962939,5.23
2007-02-08,70641000,0.1657722072508071,1345800,-0.1441337602805845,77400,-0.2132179690596066,5.25
2007-02-09,79084400,-0.7720915589699751,2625700,-0.5470745752951347,141000,-0.4420481118836923,5.25
2007-02-12,65657000,-0.34042308822532635,1421000,-0.31884347826086057,81000,-0.06579276532213241,5.28
2007-02-13,64081800,0.6190442896558495,1295000,0.3778982338431141,72600,0.3608907480314867,5.26
2007-02-14,66039400,0.5593908723883158,2023400,0.579545092990154,378000,0.26114739749616067,5.27
2007-02-15,38715200,0.08924624273009961,1134100,0.3453208633093524,124500,0.34141767786815713,5.29
2007-02-16,39841800,0.19939081133951525,1294300,0.2308744455483617,46200,0.14575385559540197,5.24
2007-02-20,56911800,0.3297574928518496,739000,0.2596653202539048,42000,0.5670787243331569,5.27
2007-02-21,63971600,0.2540999913872597,975800,-0.20196191575300979,30600,-0.2420087124878978,5.23
2007-02-22,79067400,-0.12325093892672843,1374700,-0.28867783743298164,31500,-0.4366106150810248,5.26
2007-02-23,71966200,-0.30190886846751014,898000,-0.34772241945652954,31200,-0.04871407458771697,5.24
2007-02-26,69192800,-0.45258451001050864,1881500,0.17405859663303494,39600,-0.21117446393762435,5.3
2007-02-27,274466500,-3.044206872247475,3057900,-2.305223227312536,170700,-2.493858737072431,5.27
2007-02-28,177536300,0.38463850975596003,2330100,0.47690016324591755,100200,0.28438274621554044,5.41
2007-03-01,212828600,0.8396720493662062,2406700,0.38887526174095133,125700,1.2162111075604405,5.31
2007-03-02,162574000,-0.985365919628014,2559100,-0.7164238805970058,83400,-0.5705638625702987,5.23
2007-03-05,143750400,-0.4204937500431748,1744400,-0.030205439891555143,137100,-0.1360098582793461,5.27
2007-03-06,143333300,0.6629182927144945,2897500,0.450579740144807,120300,0.35388774752843954,5.22
2007-03-07,115144900,-0.021490078701632876,1175800,0.2998590884473245,77400,-0.4692408481267405,5.24
2007-03-08,117891600,0.14231678522994287,1161000,-0.0595622358807501,90900,0.06688681046269938,5.24
2007-03-09,107765100,-0.37506121824444694,1147300,-0.3555525925925925,52800,0.06665999999999173,5.24
2007-03-12,80366900,0.4059300727236899,2392700,-0.11879121584741294,101100,0.13332278842344003,5.25
2007-03-13,190605200,-1.376796330700342,3381500,-1.4008852876567877,45600,-1.2048192771084436,5.25
2007-03-14,231853800,0.6140331163637404,3423800,0.06025911600661129,167100,0.08459898047721286,5.27
2007-03-15,132435900,0.35978988011952306,1382000,0.3617817522931324,103800,0.6076923965096287,5.29
2007-03-16,121531600,-0.559901666210636,859200,-0.18038786412435365,126000,-0.5369144205215605,5.25
2007-03-19,96161200,0.6749978699913012,782500,0.692142642190811,14100,0.1510067088757321,5.26
2007-03-20,82147400,0.6353505049207444,2089000,0.9303751500600232,51000,0.7702494460650142,5.26
2007-03-21,152368700,1.5520814364813011,1889100,1.1011994703095045,87600,1.1308847685162895,5.26
2007-03-22,118942200,-0.2090904713992352,1667000,0.23523082829937345,53700,-0.0820495542484644,5.27
2007-03-23,74416800,0.07677275318796256,1487400,-0.23530000000000104,63300,0.0329456331813589,5.24
2007-03-26,113787500,-0.2090613240418145,961500,-0.1469694297472066,108000,-0.2799802371541422,5.28
2007-03-27,99864600,-0.18166154910778026,2922100,-0.5014807963728255,28500,-0.09963965129061571,5.25
2007-03-28,152907900,-0.22512452669989466,2763600,-0.5934747598375452,79500,0.3169819819819824,5.27
2007-03-29,139432700,-0.3998821579849617,2708200,0.2083953557606227,23400,-0.06628936139027466,5.29
2007-03-30,128194100,-0.16873241814073084,3073900,0.0,342300,-0.1986804668655715,5.3
2007-04-02,79416400,0.0,1188800,0.08876627481557224,1328700,0.28112285224918554,5.25
2007-04-03,82417800,0.5036028502231013,982500,0.5294117647058816,201600,0.18041823255968406,5.2
2007-04-04,63995200,0.11135360691275856,922600,0.5263157740843333,37800,0.2946905552706075,5.21
2007-04-05,46822800,0.3967474127757724,1102400,0.7566879872908127,18600,0.3918367091045331,5.3
2007-04-09,50967400,-0.1451724913310399,1307700,0.028890815392571406,39300,-0.3891002134776408,5.28
2007-04-10,56620000,0.19399916588375274,1422400,0.3762691859991082,46500,0.09743423031123159,5.26
2007-04-11,106365700,-0.552411932972772,2447600,-0.34632898433888715,52200,-0.4380983358445285,5.24
2007-04-12,115534400,0.6400438068719909,1072500,1.2760962877030244,33000,1.081607669616526,5.27
2007-04-13,84287000,0.2898640561710524,2666700,0.7106310403638431,16500,0.12982959445814912,5.25
2007-04-16,83064600,0.5965816279697977,3204800,0.6754883387415986,29400,0.33947622019999074,5.29
2007-04-17,108424100,0.08164591357661974,2849000,-0.16693934799497412,29100,0.289384235068037,5.2
2007-04-18,88345300,0.4570245379116782,2173900,0.0837025669642761,27300,0.4662347116966284,5.19
2007-04-19,102947700,0.4640006728624878,3099400,0.670768604549169,52800,0.30605509513619716,5.23
2007-04-20,124114100,0.26986506362254875,2496700,0.027656983255480744,53400,0.19148397278525564,5.25
2007-04-23,77270800,-0.20893510173669647,1399900,-0.19299421009099202,27300,0.015912129135047963,5.23
2007-04-24,114471000,-0.07420967615759169,1031200,-0.08280154568036588,49200,0.3030287081339717,5.2
2007-04-25,108418800,0.5042694951729845,1995200,0.22081424234060967,278100,-0.015835972384984544,5.19
2007-04-26,88741600,0.10702320867538666,1129400,0.05503990888852418,30600,-0.11082330764444713,5.24
2007-04-27,108191100,0.2951257708800194,842800,-0.24779735682820322,24300,0.0,5.24
2007-04-30,100874100,-0.9021692121235442,1364500,-0.6055628623417181,41700,-0.20618398750782124,5.29
2007-05-01,134342700,0.1684409131982336,2680900,0.3605047043675914,1361100,0.12805826386880362,5.26
2007-05-02,87129800,0.42981801597656033,1347900,0.27532488986783965,182100,0.46318157818968286,5.21
2007-05-03,86569700,0.2533873424459144,1301300,0.2196650312830889,40500,-0.41256427840570925,5.24
2007-05-04,96409000,0.11276815920397516,942300,-0.9179265410926861,50100,-0.19051118015487112,5.24
2007-05-07,63461400,0.04638918191975468,2263000,0.10886499135193194,29400,-0.4121718387417322,5.24
2007-05-08,80584000,0.11289546934658198,1927400,-0.21787036443708252,240000,-0.07976391641786337,5.21
2007-05-09,102070100,0.34519716108070186,1841100,0.1634795595782211,20100,0.5763736791546517,5.21
2007-05-10,153617800,-0.7629496653074895,1367400,-1.5002700490998355,60300,-0.6568423476955689,5.25
2007-05-11,113408900,0.7412360601001744,1189300,0.6664871239370713,42900,0.17705940014772498,5.27
2007-05-14,108027500,-0.21874718136851096,1162600,-0.16542872897711536,18300,-0.2243605877096405,5.26
2007-05-15,180673300,-0.08625746687970556,2288300,0.055313966510981145,128400,-0.03207311053039982,5.29
2007-05-16,114166500,0.5305059576159318,3063800,0.3842014375466917,22200,0.8169197893762473,5.25
2007-05-17,101132800,-0.05284845908150647,1415400,-0.13703205606839017,40800,0.15928480915210738,5.25
2007-05-18,99182000,0.40128940205542746,693700,0.1916757940854334,45600,0.49252621544327074,5.24
2007-05-21,174664600,-0.02622165387047101,1768700,0.13653468423087528,60600,0.015805942844870777,5.24
2007-05-22,82148800,-0.18336542599932315,1101400,-0.4076005545543603,42600,0.17361268117364834,5.23
